Data Year,ID,Property Name,Address,ZIP Code,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2017,175477,1623 Belmont Ashland Assoc LP,1617-1633 W Belmont Ave,60645,LAKE VIEW,Multifamily Housing,56880,1928,1,46,574219,4822191,,,,94.9,120.7,104.9,130.8,362.3,6.4,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2017,101283,Chicago-Central,4058 West Melrose St,60641,IRVING PARK,Other - Specialty Hospital,119087,2000,1,,7806861,13121334,,,,175.7,321.5,189,333.9,2140.4,18,41.94024287,-87.72896111,"(41.94024287, -87.72896111)"
2017,172319,Smith Park Commons Condominium Association,2455 W. Ohio St.,60612,WEST TOWN,Multifamily Housing,97000,1998,1,99,1357956,1122393,,,,25.6,56.1,28.3,59.6,310.7,3.2,41.88112401,-87.68648584,"(41.88112401, -87.68648584)"
2017,254378,Submit 2018* - 4820 N Kedzie Ave,4820 N Kedzie Ave,60625,Albany Park,Senior Care Community,60000,2014,1,100,1196459,,,,,19.9,62.6,20,62.7,221.2,3.7,41.97396207,-87.6928562,"(41.97396207, -87.6928562)"
2017,251759,Swift Specia-CPS,5900 N WINTHROP AVE,60660,EDGEWATER,K-12 School,109399,1997,1,40,3268810,6426347,,,,88.6,155.5,97.9,165.2,945.7,8.6,41.9892048,-87.65861709,"(41.9892048, -87.65861709)"
2017,251475,Belding Elem-CPS,4257 N Tripp Ave,60641,IRVING PARK,K-12 School,73840,1901,1,100,80381,2646466,,,,36.9,41.1,44.9,49.6,155.4,2.1,41.95856564,-87.73364476,"(41.95856564, -87.73364476)"
2017,116418,Lafayette Terrace Apartments benchmarking account,6950 South Vincennes Avenue,60621,GREATER GRAND CROSSING,Multifamily Housing,50388,1983,2,96,1523655,1075016,,,,51.6,117.4,55.4,126,338.8,6.7,41.7761313,-87.64068948,"(41.7761313, -87.64068948)"
2017,251329,McCabe Hall,900 W. Belden,60614,LINCOLN PARK,College/University,58406,1977,1,,1970528,7940695,,,,169.7,248.7,185.7,265.5,786.1,13.5,41.9239719,-87.65154782,"(41.9239719, -87.65154782)"
2017,214742,The Whitney Condominium Association,1301 N Dearborn,60610,NEAR NORTH SIDE,Multifamily Housing,229582,1997,1,58,4872022,11368739,,,,70.7,118.6,75.2,123.4,1504.7,6.6,41.90615611,-87.62971641,"(41.90615611, -87.62971641)"
2017,252073,118 S Clinton,118 S Clinton Street,60661,NEAR WEST SIDE,Office,77969,1910,1,30,6883362,,,,,88.3,277.2,91.4,287,1272.7,16.3,41.87993535,-87.64144916,"(41.87993535, -87.64144916)"
2017,175473,Ashland Devon Chicago Equities: 6748 North Ashland Avenue,6748 North Ashland Avenue,60626,ROGERS PARK,Multifamily Housing,60000,2015,1,72,684754,4906742,,,,93.2,121.7,101.8,130.5,387.2,6.5,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2017,250108,Vivian Carter Apartments,6401 S. YALE AVE,60621,ENGLEWOOD,Multifamily Housing,150136,1971,1,78,3461201,7287590,,,,71.6,123.4,75.3,128.1,1027,6.8,41.77776863,-87.63135315,"(41.77776863, -87.63135315)"
2017,251287,SpringHill Suites O'Hare,8101 W. Higgins,60631,NORWOOD PARK,Hotel,160000,2000,1,12,12268474,11096910,,,,146,313.6,151.1,318.9,2857.8,17.9,41.98515127,-87.83015397,"(41.98515127, -87.83015397)"
2017,250035,Austin CCA-CPS,231 N Pine Ave,60644,AUSTIN,K-12 School,392000,1930,1,42,8445120,30553343,,,,99.5,149.5,109,159.4,3184.3,8.1,41.8845591,-87.76218238,"(41.8845591, -87.76218238)"
2017,251212,The Knight Building,549 West Randolph Street,60610,NEAR WEST SIDE,Office,128486,1909,1,84,4404476,4456163,,,,69,144.1,74.2,148.8,1051.1,8.2,41.88417414,-87.64167983,"(41.88417414, -87.64167983)"
2017,158425,5042 - North Bridge Block 124 and 125,520 North Michigan Avenue,60611,NEAR NORTH SIDE,Hotel,475883,1980,1,,17597960,11153302,,12005999,,85.6,166,85.1,165.4,4478.9,9.4,41.89148789,-87.62496244,"(41.89148789, -87.62496244)"
2017,100533,Englewood Ac-CPS,6201 S Stewart Ave,60621,ENGLEWOOD,K-12 School,188800,1979,1,23,7600660,10960303,,,,98.3,187.4,107.4,197,1987.5,10.5,41.78205573,-87.63426731,"(41.78205573, -87.63426731)"
2017,250069,Altgeld Gardens,925 E. 130th Street,60627,RIVERDALE,Multifamily Housing,1182400,1945,236,35,43565030,90076076,,,,113,195.7,118.3,201.2,11329.6,9.6,41.65911898,-87.60315875,"(41.65911898, -87.60315875)"
2017,236345,The Private Residences at Ontario Place Condominium Association,10 East Ontario,60611,NEAR NORTH SIDE,Multifamily Housing,572908,1983,1,29,34563594,8392064,,,,75,204.8,78.8,216.9,6836.4,11.9,41.893322,-87.62772,"(41.893322, -87.62772)"
2017,128978,"Woodbridge Nursing Pavilion, Ltd",2242 N. Kedzie Blvd.,60647,LOGAN SQUARE,Senior Care Community,56000,1975,1,53,2500450,6762046,,,,165.4,267,171.2,273.2,821.5,14.7,41.92197286,-87.70750811,"(41.92197286, -87.70750811)"
2017,101865,100/150 S. Wacker,150 South Wacker,60606,LOOP,Office,1281114,1971,1,84,62071275,41663801,,,,81,186.3,85.2,190.7,13689.6,10.7,41.87965675,-87.63746431,"(41.87965675, -87.63746431)"
2017,112395,3600 Pine Grove Court Condominium Association,3600-3608 N. Pine Grove Ave.,60613,LAKE VIEW,Multifamily Housing,52015,1925,1,74,786443,3485992,,,,82.1,117.8,88.4,124.4,330.6,6.4,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2017,251629,Bass Element-CPS,6554 S May St,60621,ENGLEWOOD,K-12 School,85881,1895,1,24,2497584,5100468,,,,88.5,153.7,101.4,170,732.7,8.5,41.774895,-87.6532,"(41.774895, -87.6532)"
2017,172065,CICERO ANNEX,8101-8159 S. CICERO AVE,60652,ASHBURN,Strip Mall,66423,1950,1,,979587,1736817,,,,40.9,73.8,46.1,78.6,273.4,4.1,41.74475997,-87.74025403,"(41.74475997, -87.74025403)"
2017,102363,LaneTechHS-CPS,2501 W Addison St,60618,NORTH CENTER,K-12 School,713935,1932,1,32,12116793,26234800,,,,53.7,91.9,60.3,98.8,3633.8,5.1,41.94498741,-87.69077957,"(41.94498741, -87.69077957)"
2017,253966,Greenview Place SLF,1501 W. Melrose St.,60657,LAKE VIEW,Senior Care Community,83300,2009,1,31,3963973,3622233,,,,91.1,195.1,95.8,203.2,925.3,11.1,41.93985627,-87.65846293,"(41.93985627, -87.65846293)"
2017,172544,Technology Business Center,3440 S. Dearborn Street,60616,DOUGLAS,Office,144195,1943,1,2,10913002,,18028206,15943968,,311.3,498.6,321.6,510.9,4055.1,28.1,41.83131494,-87.62845898,"(41.83131494, -87.62845898)"
2017,103933,3161 Cambridge,3161 N Cambridge,60657,LAKE VIEW,Multifamily Housing,50825,1968,1,95,624720,2763400,,,,66.7,95.7,70.9,100.2,262.3,5.2,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2017,106109,Dearborn North,1117 n Dearborn,60610,NEAR NORTH SIDE,Multifamily Housing,83916,1929,1,90,1206296,5301445,,,,77.6,111.5,83.1,117.4,504.6,6,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2017,251610,Goudy Elemen-CPS,5120 N Winthrop Ave,60640,UPTOWN,K-12 School,98019,1938,1,97,738390,5034746,,,,58.9,77.6,69,88.5,403.9,4.1,41.97579494,-87.65806863,"(41.97579494, -87.65806863)"
2017,133059,Plaisance Apartments,6104 S. Woodlawn Ave,60637,WOODLAWN,Multifamily Housing,57000,1920,1,64,1045509,4789983,,,,102.4,145.8,109.9,153.4,447.7,7.9,41.78046327,-87.6053081,"(41.78046327, -87.6053081)"
2017,251888,Young Elemen-CPS,1434 N PARKSIDE AVE,60651,AUSTIN,K-12 School,177004,1926,1,23,4148392,14178412,,,,103.5,157.7,112.3,166.9,1520.1,8.6,41.90595742,-87.76786207,"(41.90595742, -87.76786207)"
2017,101935,500 N Michigan,500 N Michigan,60611,NEAR NORTH SIDE,Office,390965,1968,1,70,24464033,,,,,62.6,196.5,68.1,213.8,4523.3,11.6,41.89117131,-87.62469712,"(41.89117131, -87.62469712)"
2017,120347,1033 Van Buren,1033 West Van Buren,60607,NEAR WEST SIDE,Office,82712,1905,1,90,2755967,1701038,,,,53.9,126.2,57.8,133.5,599.9,7.3,41.87626485,-87.65305417,"(41.87626485, -87.65305417)"
2017,251224,142 East Ontario,142 E Ontario,60611,NEAR NORTH SIDE,Office,140923,1986,1,76,8147747,,,,,57.8,181.5,57.8,181.5,1506.5,10.7,41.8935933,-87.62363986,"(41.8935933, -87.62363986)"
2017,255012,Vue53,1330 E. 53rd St,60615,Hyde Park,Multifamily Housing,281576,2016,1,96,4514093,11582031,,,,57.2,93.5,61.3,97.8,1449.8,5.1,41.79956318,-87.59383961,"(41.79956318, -87.59383961)"
2017,103712,Water Tower Place,845 N Michigan Ave,60606,NEAR NORTH SIDE,Mixed Use Property,2581144,1976,1,,159466883,78295682,,,,92.1,225.8,92.9,226.7,33643.2,13,41.898304,-87.624041,"(41.898304, -87.624041)"
2017,238480,Edgewater Plaza Condominium,5455 N Sheridan Rd,60640,EDGEWATER,Multifamily Housing,534230,1967,1,33,11107432,39228585,,,,94.2,142.4,101,149.5,4137.3,7.7,41.98162554,-87.65450215,"(41.98162554, -87.65450215)"
2017,254079,Metro North Condominium Association,3946 N. Ravenswood Ave.,60613,North Center,Multifamily Housing,78000,2006,1,93,1872086,1566394,,,,44.1,96.4,46.3,98.8,429.3,5.5,41.9543088,-87.6618,"(41.9543088, -87.6618)"
2017,251486,RugglesMarth-CPS,7831 S PRAIRIE AVE,60619,GREATER GRAND CROSSING,K-12 School,99710,1925,1,71,1313919,4808195,,,,61.4,92,69.3,100.4,498.3,5,41.75227584,-87.61759396,"(41.75227584, -87.61759396)"
2017,158215,Wabash Building,425 S. Wabash Ave,60605,LOOP,Residence Hall/Dormitory,414585,2011,1,,15817223,17608062,,,,80.6,164.4,83.6,167,3859.8,9.3,41.87635342,-87.62560189,"(41.87635342, -87.62560189)"
2017,141170,Madison Manor II,900-920 W. Madison,60607,NEAR WEST SIDE,Multifamily Housing,190814,2002,1,100,2347715,4129000,,,,33.9,61.4,36.7,64.2,653.4,3.4,41.87399385,-87.651678,"(41.87399385, -87.651678)"
2017,121059,Center on Halsted,3656 N Halsted,60613,LAKE VIEW,Mixed Use Property,103640,2007,1,99,13249949,7415306,,,,199.4,476.6,203.5,480.8,2843.7,27.4,41.94861476,-87.64991437,"(41.94861476, -87.64991437)"
2017,103745,900 North Michigan,900 North Michigan,60611,NEAR NORTH SIDE,Mixed Use Property,2136748,1989,1,,150283690,49471039,,,,93.5,245.2,95.9,252,30414.3,14.2,41.89920885,-87.62650606,"(41.89920885, -87.62650606)"
2017,251769,U.S. Cellular Plaza - 8410 _ Goby LLC,8410 West Bryn Mawr Avenue,60631,OHARE,Office,200150,1981,1,76,13577099,17752,,,,67.9,213.1,70.7,221.7,2511.3,12.5,41.981128,-87.838232,"(41.981128, -87.838232)"
2017,101789,200 West Madison,200 West Madison,60606,LOOP,Office,1001834,1982,1,82,53470714,,,,,53.4,167.6,56.6,177.6,9886.5,9.9,41.88234782,-87.6343649,"(41.88234782, -87.6343649)"
2017,260135,309-315 W. 23rd St. Condominium Assocation,313 W. 23rd St.,60616,ARMOUR SQUARE,Multifamily Housing,52835,2008,1,83,1955936,453700,,,,45.6,125.3,48.5,132.4,385.7,7.3,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2017,160237,134 N. LaSalle LLC,134 N. LaSalle Street,60602,LOOP,Office,215572,1926,1,84,8907313,8599047,,,,81.2,171.6,85.6,176.1,2103.7,9.8,41.88412485,-87.63273874,"(41.88412485, -87.63273874)"
2017,101770,10 and 30 South Wacker,10 South Wacker Drive,60606,LOOP,Office,2662457,1983,1,71,181930331,2307884,,,76921,69.2,215.5,70.8,220.3,33766.3,12.7,41.8816073,-87.63751717,"(41.8816073, -87.63751717)"
2017,250104,Mary Hartwell Catherwood Apartments,3920-40 N CLARK ST,60613,LAKE VIEW,Multifamily Housing,240781,1970,3,54,5100681,18429249,,,,97.7,146.9,103.1,152.5,1922,8,41.95313687,-87.66201582,"(41.95313687, -87.66201582)"
2017,117179,Submit 2018* - 3318 N Lake Shore,3318 N. Lake Shore`,60657,LAKE VIEW,Multifamily Housing,116213,1901,1,100,213889,,,,,1.8,5.8,1.8,5.8,39.5,0.3,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2017,252302,Eastwood Garden Limited Partnership,6531 S. Lowe Ave.,60621,ENGLEWOOD,Multifamily Housing,206820,1973,1,86,3576626,12430976,,,,77.4,117.4,82.7,123,1321.6,6.4,41.77524146,-87.64070427,"(41.77524146, -87.64070427)"
2017,164787,Advocate Healthcare Center (Beverly Center),9831 South Western Avenue,60643,BEVERLY,Medical Office,59345,1985,1,35,6266489,,,,,105.6,331.6,106.9,335.7,1158.6,19.5,41.71458844,-87.68148367,"(41.71458844, -87.68148367)"
2017,251865,PrietoDrJorg-CPS,2231 N CENTRAL AVE,60639,BELMONT CRAGIN,K-12 School,115458,1946,1,100,,3193653,,,,27.7,29,30.6,32.1,169.6,1.5,41.92104626,-87.76524049,"(41.92104626, -87.76524049)"
2017,254064,1411 State Parkway Condominium Association,1411 N State Parkway,60610,Near North Side,Multifamily Housing,50000,1906,1,,669032,2012704,,,,64.5,101.3,69.3,107.1,230.6,5.5,41.8842525,-87.63245,"(41.8842525, -87.63245)"
2017,129398,Webster Place Shopping Center,1435-71 Webster Place,60614,LINCOLN PARK,Retail Store,137000,1988,1,,3531881,7493300,,,,80.5,138.4,85.3,143.5,1051,7.7,41.92103402,-87.66480651,"(41.92103402, -87.66480651)"
2017,254015,Senate Apartments,"5801 N. Pulaski Rd., Bldg. G",60646,North Park,Residential Care Facility,191550,1981,1,,6237204,8133923,,,,75,146.8,79.6,152.1,1585.3,8.3,41.9995854,-87.77148,"(41.9995854, -87.77148)"
2017,159740,Sunnyside Apartments,840 W. Sunnyside,60640,UPTOWN,Multifamily Housing,247000,1970,1,94,1731720,9922035,,,,47.2,64.2,50.3,67.5,847.2,3.4,41.96396119,-87.65181003,"(41.96396119, -87.65181003)"
2017,251226,325 West Huron Street,325 West Huron Street,60654,NEAR NORTH SIDE,Office,150246,1920,1,91,4645711,5784772,,,,69.4,137.5,74.3,142.8,1166.2,7.8,41.89472315,-87.63667041,"(41.89472315, -87.63667041)"
2017,252059,Ida Noyes Hall,1212 East 59th Street,60637,HYDE PARK,Other - Entertainment/Public Assembly,91970,1916,1,,2848361,,3543947,,,69.5,143.6,72.8,147.4,762,8.3,41.78819249,-87.59559185,"(41.78819249, -87.59559185)"
2017,175818,Hotel Lincoln,1816 N CLARK ST,60614,LINCOLN PARK,Hotel,150000,1923,1,96,3694050,4674670,,,,55.8,101.7,57.6,103.6,862.9,5.8,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
2017,251606,WardRyerson-CPS,646 N LAWNDALE AVE,60624,HUMBOLDT PARK,K-12 School,114019,1889,1,44,2100287,9056806,,,,97.9,141.2,111.8,155.9,869.4,7.6,41.89330854,-87.71906152,"(41.89330854, -87.71906152)"
2017,101592,5452 S Ellis,5452-5466 S. Ellis Ave,60615,HYDE PARK,Multifamily Housing,51368,1900,1,,264928,2944825,,,,62.5,76.4,62.5,76.4,205.4,4,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2017,252086,Palmer House Office Center - Thor Equities,27 E Monroe St,60603,Loop,Office,61100,1913,1,,1635738,,,,,104.6,166.9,104.6,166.9,583.1,9.5,41.88063204,-87.62649085,"(41.88063204, -87.62649085)"
2017,120030,Claretian Missionaries Service,205 W. Monroe,60606,LOOP,Worship Facility,108561,1898,1,2,4510862,6808055,,,,104.3,196.3,113.2,205.7,1195.6,11,41.88065299,-87.63412025,"(41.88065299, -87.63412025)"
2017,173618,318 West Adams,318 West Adams,60606,LOOP,Office,168725,1927,1,81,6980628,3867962,,,,64.3,154,68.2,158.1,1496.1,8.9,41.87940822,-87.63610047,"(41.87940822, -87.63610047)"
2017,105967,"Cornell Rentals, LLC",5424 S. Cornell,60615,HYDE PARK,Multifamily Housing,61440,1929,1,88,566634,3572121,,,,67.4,90,72,95.4,294.5,4.8,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2017,251952,Hicks,970 E.59th St.,60637,HYDE PARK,Laboratory,53522,1931,1,,3658248,,3880500,,,140.9,301.8,140.9,301.8,934.1,17.5,41.787765,-87.601884,"(41.787765, -87.601884)"
2017,175542,3260 North Lake Shore,3260 North Lake Shore Drive,60657,LAKE VIEW,Multifamily Housing,277485,1928,1,79,2970313,16780025,,,,71.2,97.1,78.2,104.4,1440.5,5.2,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2017,137063,West Point Plaza,300 S Damen,60612,NEAR WEST SIDE,Multifamily Housing,172118,1978,1,8,9692660,2244732,,,,69.4,190.5,74.8,207,1911.4,11.1,41.88112401,-87.68648584,"(41.88112401, -87.68648584)"
2017,239994,Park 1500 Lofts,1500 W. Monroe Street,60607,NEAR WEST SIDE,Multifamily Housing,355095,2002,1,42,10009331,18453738,,,,80.2,143.1,84.2,147.9,2830.8,8,41.88047306,-87.66494946,"(41.88047306, -87.66494946)"
2017,251947,BSLC,924 E. 57th St.,60637,HYDE PARK,Laboratory,175729,1993,1,,28049404,,82409882,,,628.6,1065.4,621.4,1056.8,10658.1,60.7,41.79195215,-87.60279582,"(41.79195215, -87.60279582)"
2017,160444,1225 Old Town,1225 N. Wells Street,60610,NEAR NORTH SIDE,Multifamily Housing,438160,2012,1,96,8410720,11260200,,,,44.9,87.3,47.7,92.2,2153.2,4.9,41.90445902,-87.63406661,"(41.90445902, -87.63406661)"
2017,114866,"Barclay Condominium Home Owners' Association, Inc",4940 S. East End Ave.,60615,KENWOOD,Multifamily Housing,146840,1928,1,79,1472715,10050491,,,,78.5,103.4,83.6,109,806.1,5.5,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2017,173639,123 Madison,123 W. Madison,60602,LOOP,Office,90318,1912,1,41,6800246,,,,,75.3,236.4,81.7,256.4,1257.3,13.9,41.881948,-87.63132,"(41.881948, -87.63132)"
2017,251612,Otis Element-CPS,525 N Armour St,60622,WEST TOWN,K-12 School,94414,1889,1,68,1792936,6549747,,,,88.4,132.5,102.5,147.9,679.4,7.2,41.89131447,-87.6654786,"(41.89131447, -87.6654786)"
2017,118349,Chicago Bar Association,321 S. Plymouth Ct.,60604,LOOP,Office,99051,1990,1,36,9530279,,,,,96.2,302.1,95.9,301.2,1762.1,17.8,41.87761956,-87.62845092,"(41.87761956, -87.62845092)"
2017,251407,Agassiz Elem-CPS,2851 N Seminary Ave,60657,LAKE VIEW,K-12 School,57743,1907,1,50,1424698,2823194,,,,73.6,128.8,81,137.5,413.4,7.2,41.93397716,-87.65582732,"(41.93397716, -87.65582732)"
2017,251920,Mayfair Condominiums,189 East Lake Shore Drive,60611,NEAR NORTH SIDE,Multifamily Housing,171333,1924,1,61,6105583,5297700,,,,66.6,144.4,69.5,147.5,1410.3,8.2,41.90067988,-87.62240677,"(41.90067988, -87.62240677)"
2017,240842,200 East Delaware,200 E. Delaware Place,60611,NEAR NORTH SIDE,Multifamily Housing,342121,1972,1,32,8955657,22718552,,,,92.6,151.9,100.1,161.1,2862.5,8.4,41.89952925,-87.62130263,"(41.89952925, -87.62130263)"
2017,251543,Harvard Elem-CPS,7525 S Harvard Ave,60620,GREATER GRAND CROSSING,K-12 School,80584,1905,1,56,1602199,4498398,,,,75.7,121,87.2,133.5,535.2,6.6,41.75747101,-87.63228203,"(41.75747101, -87.63228203)"
2017,251325,Belden-Racine Hall,2311 N. Racine,60614,LINCOLN PARK,College/University,68245,2000,1,,1391199,4232013,,,,82.4,129.1,88.7,135.8,482,7.1,41.92390285,-87.65817716,"(41.92390285, -87.65817716)"
2017,172078,Morgan Park United Methodist Church,11030 S. Longwood Dr,60643,MORGAN PARK,Worship Facility,66500,1927,1,100,321080,40257,,,,5.4,15.8,5.5,15.9,61.5,0.9,41.69376514,-87.67196572,"(41.69376514, -87.67196572)"
2017,105864,"Navy Pier, Inc.",600 E Grand Ave,60611,NEAR NORTH SIDE,Mixed Use Property,1150000,1914,1,,110592644,73539868,,,,160.1,369.1,166.6,378.9,24354,21.2,41.89174315,-87.60470217,"(41.89174315, -87.60470217)"
2017,148481,1154 W LUNT,7011-7013 N SHERIDAN,60626,ROGERS PARK,Multifamily Housing,51959,1920,1,,378858,5191500,,,,107.2,127.8,118.6,139.3,345.8,6.7,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2017,223537,Catherine Courts Condominium Association of Chicago (5348-58 N. Cumberland Ave),5348-5358 N. Cumberland Ave,60656,OHARE,Multifamily Housing,104280,1960,1,91,863666,5961676,,,,65.5,86,70.7,91.3,476.3,4.6,41.97645061,-87.83664806,"(41.97645061, -87.83664806)"
2017,160448,THE WOODLANDS OF BRONZEVILLE CONDOMINIUM ASSOCIATION,606 E Woodland Park Ave,60616,DOUGLAS,Multifamily Housing,305442,1970,3,99,2277056,10319200,,,,41.2,58.9,45.3,63.2,969.1,3.2,41.83255402,-87.61084915,"(41.83255402, -87.61084915)"
2017,251365,Alcott Eleme-CPS,2625 N Orchard St,60614,LINCOLN PARK,K-12 School,70993,1937,1,83,1437401,3824232,,,,74.1,120.1,80.9,127.2,468.9,6.6,41.92949312,-87.6459568,"(41.92949312, -87.6459568)"
2017,160099,The Peninsula Chicago,108 East Superior St.,60611,NEAR NORTH SIDE,Hotel,403219,2000,1,8,38532978,18875200,,,,142.4,349.2,144.8,356.8,8127.1,20.2,41.895753,-87.625059,"(41.895753, -87.625059)"
2017,102987,Submit 2018* - 4048 S. Lake Park,4048 S. Lake Park,60653,OAKLAND,Multifamily Housing,55828,1972,1,100,492444,,,,,8.8,27.7,9,28.2,91.1,1.6,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
2017,104300,Roscoe Building,434 W. Roscoe,60657,LAKE VIEW,Multifamily Housing,71532,1917,1,58,673829,5222800,,,,82.4,106.2,82.4,106.2,402,5.6,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2017,243920,Newberry Plaza Condominium Association,1030 N State Street,60610,NEAR NORTH SIDE,Multifamily Housing,758456,1970,1,16,23282499,43908389,,,,88.6,157.2,93.7,162.3,6637,8.8,41.90159271,-87.62890282,"(41.90159271, -87.62890282)"
2017,103600,10 South LaSalle Street,10 South LaSalle Street,60603,LOOP,Office,871962,1986,1,74,52041086,1097949,,,,60.9,188.7,64,198.2,9680.4,11.1,41.88160573,-87.6327278,"(41.88160573, -87.6327278)"
2017,114515,6901 Oglesby Avenue Apartment Building Corporation,6901-6915 S. Oglesby Ave.,60649,SOUTH SHORE,Multifamily Housing,108400,1928,1,100,1019997,1147889,,,,20,40.7,21.1,41.8,249.6,2.3,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
2017,103620,Grossinger City Autoplex,1530 N Dayton St,60642,NEAR NORTH SIDE,Automobile Dealership,275000,2008,1,,,12678344,,,,,,,,,,41.910106,-87.649495,"(41.910106, -87.649495)"
2017,101924,"018110 - Union Tower, LLC",550 West Van Buren,60607,NEAR WEST SIDE,Office,362262,2001,1,93,22532544,,,,,62.2,195.3,63.6,199.8,4166.2,11.5,41.876786,-87.641142,"(41.876786, -87.641142)"
2017,244591,630 North State Parkway Condo,630 North State,60654,NEAR NORTH SIDE,Multifamily Housing,244750,2001,1,1,9509578,20589885,,6276804,,148.6,236,154.1,242.5,,,41.89359009,-87.62848984,"(41.89359009, -87.62848984)"
2017,254996,Fletcher Jones,1521 W North Avenue,60642,West Town,Automobile Dealership,55030,2015,1,,4459870,1044468,,,,100,274.4,100,274.4,880.1,16,41.91062948,-87.66609288,"(41.91062948, -87.66609288)"
2017,251753,Shoop Acad O-CPS,1460 W 112TH ST,60643,MORGAN PARK,K-12 School,124553,1926,1,54,3255648,5365394,,,,69.2,127.3,75,133.3,886.9,7.1,41.69097409,-87.6593734,"(41.69097409, -87.6593734)"
2017,173730,Beachwalk Apartments,420 W. Fullerton,60614,LINCOLN PARK,Multifamily Housing,60000,1924,1,62,1132648,5272306,,,,106.7,151.5,114.2,159.5,489.5,8.2,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
2017,100598,Farragut Car-CPS,2345 S Christiana Ave,60623,SOUTH LAWNDALE,K-12 School,359255,1909,1,5,29774808,11136040,,,,113.9,292.8,120,304.8,6096.7,17,41.84837118,-87.70825259,"(41.84837118, -87.70825259)"
2017,251736,Foreman High-CPS,3235 N Leclaire Ave,60641,PORTAGE PARK,K-12 School,234393,1928,1,91,2709908,13426577,,,,68.8,96.4,78.4,107,1214.2,5.2,41.93918272,-87.75361327,"(41.93918272, -87.75361327)"
2017,164537,Evangeline Booth Lodge / Family and Community Services,800 W. Lawrence,60640,UPTOWN,Hotel,71038,1965,1,75,2532819,5407790,,,,111.8,191.9,116.9,196,755.5,10.6,41.96940223,-87.65096505,"(41.96940223, -87.65096505)"
2017,252265,Whitmore Apartments,417-21 S Central,60644,AUSTIN,Multifamily Housing,68783,2000,3,100,447037,2423051,,,,41.7,57.4,45.5,62.4,211.4,3.1,41.88764355,-87.76514926,"(41.88764355, -87.76514926)"
