Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2018,175291,1200 W. Pratt Blvd. / 6800 N. Sheridan Rd.,Submitted,1200 W. Pratt Blvd.,60626,1.5,false,ROGERS PARK,Multifamily Housing,69512,1922,1,3264,33,1637893.1,5064847.8,,,,96.4,142.5,96.2,141.7,541.5,7.8,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2018,251640,"Till, Emmett Louis Math & Science -CPS",Exempt,6543 S Champlain Ave,60637,,true,WOODLAWN,,134618,,1,4,,,,,,,,,,,,,41.77518282,-87.60900298,"(41.77518282, -87.60900298)"
2018,255929,Mansueto High School,Submitted,2911 W 47th St,60632,1.0,false,BRIGHTON PARK,K-12 School,67000,2017,1,416,15,3199800.2,4717023.1,,,,118.2,207.6,119.5,209.8,782.9,11.7,41.81528,-87.70264,"(41.81528, -87.70264)"
2018,255017,Midway Pointe Senior Residences,Not Submitted,5011 W 47TH ST,60638,0.0,false,Garfield Ridge,,84360,,1,1909,,,,,,,,,,,,,41.80752955,-87.74863158,"(41.80752955, -87.74863158)"
2018,175516,2617 West Gunnison,Submitted,2617 - 2625 West Gunnison Street,60625,2.5,false,LINCOLN SQUARE,Multifamily Housing,55067,1925,1,2765,60,546715,4810195.9,,,,97.3,119.5,100.3,121.7,346.4,6.3,41.97208235,-87.70234945,"(41.97208235, -87.70234945)"
2018,133879,Medinah Temple,Submitted,600-820 N. Wabash St.,60611,2.5,false,NEAR NORTH SIDE,Retail Store,130000,1912,1,507,56,7066026.8,1230299.9,,,,63.8,162.1,64,162.3,1240.9,9.5,41.8929096,-87.62676698,"(41.8929096, -87.62676698)"
2018,103608,Blue Star Properties: 329 West 18th Street,Submitted,329 West 18th Street,60616,3.5,false,LOWER WEST SIDE,Office,406780,1911,1,1820,67,13762923,10159862.4,,,,58.8,121,57.2,118,2829.3,7,41.857685,-87.636254,"(41.857685, -87.636254)"
2018,251565,DixonArthur-CPS,Submitted,8306 S St Lawrence Ave,60619,4.0,false,CHATHAM,K-12 School,101627,1928,1,1973,90,960419.7,4963529.2,,,,58.3,77.7,57.6,76.3,423.4,4.2,41.74332164,-87.61061976,"(41.74332164, -87.61061976)"
2018,101755,Harris Bank Building,Submitted,115 S. LaSalle Street,60603,2.0,false,LOOP,Office,1526102,1974,1,20175,37,81709961.8,96431814.7,,,,116.7,216.3,115,214.5,18715.6,12.3,41.88031326,-87.63191186,"(41.88031326, -87.63191186)"
2018,106125,5631-35 N Kenmore,Submitted,5631-35 N. Kenmore,60660,4.0,false,EDGEWATER,Multifamily Housing,56439,1932,1,2046,94,864000.6,2926794.9,,,,67.2,97.3,66.6,96.7,299.2,5.3,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2018,188280,Blackwood,Submitted,5200-5208 S. Blackstone Avenue,60615,2.0,false,HYDE PARK,Multifamily Housing,148157,1930,1,6022,45,5386903.1,5585799.9,,,,74.1,141.4,73.3,139.1,1192.9,8.1,41.8007869,-87.59048115,"(41.8007869, -87.59048115)"
2018,251515,Calhoun North -CPS,Exempt,2801 W Adams,60612,,true,EAST GARFIELD PARK,,76400,,1,,,,,,,,,,,,,,41.878322,-87.69631,"(41.878322, -87.69631)"
2018,173818,"3838 North Broadway, LLC",Submitted,3838 N. Broadway St.,60613,2.5,false,LAKE VIEW,Multifamily Housing,70680,1928,1,,55,3450023.3,2476045.6,,,,83.8,173.5,83.8,173.5,705.5,10,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2018,174215,Oakwood Shores 2A,Submitted,3711 S VINCENNES AVE,60653,4.0,false,OAKLAND,Multifamily Housing,302787,2008,14,4060,98,6110776,4723504.4,,,,35.8,72.9,34.9,70.3,1267.5,4.2,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
2018,175830,Riverfront Plaza,Submitted,2647 N Elston Avenue,60647,2.0,false,LOGAN SQUARE,Strip Mall,213311,1986,1,1262,,19476385.2,13919310.1,,,,156.6,324.2,156.6,324.2,3979.5,18.7,41.93034981,-87.68219109,"(41.93034981, -87.68219109)"
2018,175711,2339 N. Geneva,Submitted,2339 N. Geneva Terrace,60614,2.5,false,LINCOLN PARK,Multifamily Housing,64979,1933,1,3406,56,657428.9,6180520,,,,105.2,128.2,106.7,129.2,437.6,6.7,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
2018,172289,Luxe on Madison,Submitted,1222 W Madison St,60607,4.0,false,NEAR WEST SIDE,Multifamily Housing,144733,2009,5,3378,89,3131964.2,4474318.9,,,,52.6,93.1,51.9,92,758.7,5.2,41.88195862,-87.65795891,"(41.88195862, -87.65795891)"
2018,160427,Vista Homes Building Corporation,Submitted,5830-44 S. Stony Island Ave.,60637,4.0,false,HYDE PARK,Multifamily Housing,261354,1929,1,4830,95,2513060.8,13083449.7,,,,59.7,79.5,60.6,80.4,1113,4.3,41.78848818,-87.58709504,"(41.78848818, -87.58709504)"
2018,251464,FiskeSexton-CPS,Submitted,6020 S LANGLEY AVE,60637,1.0,false,WOODLAWN,K-12 School,105274,1915,1,3880,26,4578869.9,3415027.8,,,,75.9,155.8,73.6,152.1,943.1,9,41.78535521,-87.60906725,"(41.78535521, -87.60906725)"
2018,137642,Chicago & Kedzie Plaza,Submitted,800 N Kedzie,60651,2.0,false,HUMBOLDT PARK,Strip Mall,106836,1989,2,2906,,9555974.8,2782409.2,,,,115.5,277.8,,,1737.6,16.3,41.89703652,-87.70774217,"(41.89703652, -87.70774217)"
2018,160082,Hilton Chicago O'Hare Airport,Submitted,10000 W OHARE DR,60666,4.0,false,OHARE,Hotel,515556,1970,1,,77,19359060.2,19582667.3,,962690,11208001.1,99.1,172.9,98.2,171.8,5055.7,9.8,41.977617,-87.90421,"(41.977617, -87.90421)"
2018,252092,Pullman Park,Submitted,10808-10830 S. Doty Avenue W,60626,2.0,false,PULLMAN,Retail Store,66735,2013,2,551,,3683069.8,2147931.1,,,,87.4,188.3,88.3,189.3,726.8,10.9,41.69296132,-87.60058151,"(41.69296132, -87.60058151)"
2018,100856,United Center,Submitted,1901 West Madison St.,60612,4.0,false,NEAR WEST SIDE,Indoor Arena,960000,1994,2,12929,,11345016,9342860.4,,,,21.5,43.3,21.6,43.4,2383.6,2.5,41.88067672,-87.67418207,"(41.88067672, -87.67418207)"
2018,251253,(IL611) - 700 W. Van Buren Condo,Submitted,700 W. Van Buren,60607,4.0,false,NEAR WEST SIDE,Multifamily Housing,169705,2001,1,3664,93,3382953.6,5485699.7,,,,52.3,89.8,50.8,86.3,854.2,5,41.87695713,-87.64429056,"(41.87695713, -87.64429056)"
2018,134363,Devon Executive,Exempt,4001 W Devon Ave,60646,,true,FOREST GLEN,,51000,,1,254,,,,,,,,,,,,,41.99694711,-87.72925848,"(41.99694711, -87.72925848)"
2018,251896,Region 4 Off-CPS,Submitted,4655 S DEARBORN ST,60609,2.0,false,GRAND BOULEVARD,Office,99100,1990,1,638,41,3032387.4,9956840.3,,,,131.1,191.2,126,185.8,1033.3,10.4,41.81013916,-87.62690203,"(41.81013916, -87.62690203)"
2018,116966,Universal City,Submitted,9510 S. Constance Ave,60617,1.5,false,SOUTH DEERING,Multifamily Housing,162981,1980,5,10445,37,3077858.4,15530906.1,,,,114.2,152.9,118.3,157.6,1337,8.2,41.7272413,-87.55513633,"(41.7272413, -87.55513633)"
2018,144123,Parkville Condominiums,Not Submitted,5726 5744 S DR MARTIN LUTHER KING JR DR,60637,0.0,false,WASHINGTON PARK,,52789,,1,1726,,,,,,,,,,,,,41.78046327,-87.6053081,"(41.78046327, -87.6053081)"
2018,114638,56th & Kimbark Condo Association,Submitted,5543-59 S KIMBARK AVE,60637,2.0,false,HYDE PARK,Multifamily Housing,61800,1928,1,2040,41,466297.6,5670951.5,,,,99.3,117.5,95.8,113.4,378.8,6.1,41.78046327,-87.6053081,"(41.78046327, -87.6053081)"
2018,121222,"H/B Winchester, LLC",Submitted,4500 N Winchester Ave,60640,1.0,false,LINCOLN SQUARE,Multifamily Housing,81094,1968,1,3941,6,2475914.4,9463100.2,,,,147.2,208,145.3,206,914.5,11.3,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
2018,251603,Morrill Math-CPS,Submitted,6011 S Rockwell St,60629,1.5,false,CHICAGO LAWN,K-12 School,99200,1926,1,,34,1858891.7,8545040.9,,,,104.9,142.9,101.2,139,763.1,7.7,41.78404995,-87.6883021,"(41.78404995, -87.6883021)"
2018,101797,303 E. Wacker,Submitted,303 E. Wacker,60601,4.0,false,LOOP,Office,1144347,1979,1,7952,94,54505881.1,44603.7,,,,47.7,133.4,47.7,133.4,9070.2,7.9,41.88729474,-87.62026142,"(41.88729474, -87.62026142)"
2018,251414,WadsworthDumas-CPS,Submitted,6650 S Ellis Ave,60637,1.0,false,WOODLAWN,K-12 School,64558,1963,1,7498,28,1756222.3,4656637.2,,,,99.3,151.9,97,149.4,539.5,8.4,41.77374217,-87.60122846,"(41.77374217, -87.60122846)"
2018,103815,Blue Star Properties: 328 South Jefferson Street,Submitted,328 South Jefferson Street,60661,3.5,false,NEAR WEST SIDE,Office,330217,1928,1,,73,10504503.9,16836248.6,,,,82.8,142.6,83.1,142.8,2641.8,8,41.87715297,-87.64290989,"(41.87715297, -87.64290989)"
2018,159425,2019 - 3510 S Rhodes,Submitted,3510 S Rhodes Phase II,60608,4.0,false,DOUGLAS,Multifamily Housing,740173,1970,3,20821,100,6466886.4,,,,,8.7,24.5,8.5,23.9,1075.9,1.5,41.83083707,-87.61542242,"(41.83083707, -87.61542242)"
2018,256425,Wishnick Hall,Not Submitted,3255 South Dearborn,60616,0.0,false,DOUGLAS,College/University,62913,1947,1,,,2266919.2,4617,6107629,1495099.9,,157,239.4,,,861.7,13.7,41.842325,-87.62715344,"(41.842325, -87.62715344)"
2018,159419,"Fifth Praire Shores, LLC",Submitted,2801 S King Drive,60616,1.0,false,DOUGLAS,Multifamily Housing,289267,1960,1,17286,25,4488018.6,34105377.6,,,,133.4,167.2,135.4,168.9,2558.1,8.8,41.84364282,-87.61673336,"(41.84364282, -87.61673336)"
2018,105739,Silver Cloud Condominiums,Submitted,5346 S. Cornell Ave,60615,4.0,false,HYDE PARK,Multifamily Housing,131462,1928,1,3027,94,2249111.9,4511835,,,,51.4,83.9,49.8,81.1,613.8,4.7,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2018,112607,6118 Sheridan Road Condominium Homeowners Association,Submitted,6118 N Sheridan Rd,60660,1.0,false,EDGEWATER,Multifamily Housing,102000,1960,1,5274,10,2392520.3,11299899.7,,,,134.2,182,136.7,184.6,998.2,9.8,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2018,175196,Southside Portfolio Master LLC,Not Submitted,7200 S Bennett Ave,60649,0.0,false,SOUTH SHORE,Multifamily Housing,53904,1922,1,1574,,34626.7,2858165,,,,141.7,151.7,136,145.8,157.6,7.7,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
2018,114858,Scholars Corner Apartments,Submitted,5100-5110 S. Cornell,60615,2.0,false,HYDE PARK,Multifamily Housing,60000,1925,1,,26,3021077.3,2414280.6,,,,90.6,183.2,89.2,179,630.8,10.5,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2018,156772,The LaSalle Atrium Building,Exempt,401 S LASALLE ST,60605,,true,LOOP,,173209,,1,97,,,,,,,,,,,,,41.87573614,-87.63134823,"(41.87573614, -87.63134823)"
2018,251711,"Douglass, Frederick Academy HS -CPS",Exempt,543 N Waller Ave,60644,,true,AUSTIN,,135070,,1,127,,,,,,,,,,,,,41.889941,-87.767696,"(41.889941, -87.767696)"
2018,101835,230 W Monroe,Submitted,230 W Monroe,60606,4.0,false,LOOP,Office,661535,1970,1,7284,48,28739023.5,32670561.6,,,,92.8,173.5,90.4,169.2,6516.4,9.9,41.88100752,-87.63490659,"(41.88100752, -87.63490659)"
2018,117313,4848 N Central dba Jefferson Court Conominiums,Submitted,4848 N Central Ave,60657,4.0,false,JEFFERSON PARK,Multifamily Housing,64800,1992,1,1758,96,742662.7,3333884.5,,,,62.9,86.1,62.9,85.5,300.6,4.6,41.97200414,-87.75756578,"(41.97200414, -87.75756578)"
2018,251540,Woods Academy,Exempt,6200 S RACINE,60636,,true,WEST ENGLEWOOD,,80400,,1,,,,,,,,,,,,,,41.78133068,-87.65457244,"(41.78133068, -87.65457244)"
2018,100211,73 East Lake,Submitted,73 E Lake St,60601,4.0,false,LOOP,Multifamily Housing,298552,2014,1,10914,95,4447067.7,17512616.8,,,,73.6,103.3,71.3,100.3,1670,5.6,41.885241,-87.62546943,"(41.885241, -87.62546943)"
2018,251577,StevensonAdl-CPS,Submitted,8010 S KOSTNER AVE,60652,3.0,false,ASHBURN,K-12 School,111809,1953,1,1522,67,3276298.6,1511201.5,,,,42.8,96.2,42.6,95.8,625.3,5.6,41.74715467,-87.73233829,"(41.74715467, -87.73233829)"
2018,103630,Stroger Hospital Campus,Submitted,1901 W. Harrison St.,60612,1.0,false,NEAR WEST SIDE,Hospital (General Medical & Surgical),1596300,2002,4,9096,6,178539860.5,330969611.8,,,,319.2,530.9,316.1,526,47282,29.6,41.874071,-87.674135,"(41.874071, -87.674135)"
2018,135113,57 63 W Grand Ave,Submitted,57-63 W. Grand Ave.,60654,1.5,false,NEAR NORTH SIDE,Office,78868,1912,1,3179,23,3507286.9,7580400.2,,,,140.6,225.4,137.2,221.8,986.1,12.5,41.89159257,-87.63040107,"(41.89159257, -87.63040107)"
2018,251742,Solorio-CPS,Submitted,5410 S Saint Louis Ave,60632,1.5,false,GAGE PARK,K-12 School,206200,2010,1,2310,35,10865865.4,7177690.7,,,,87.5,184.1,88.1,185.9,2188.9,10.6,41.794939,-87.710978,"(41.794939, -87.710978)"
2018,160260,Axis House,Submitted,441 E. Erie St/444-448 E Ontario St,60611,1.0,false,NEAR NORTH SIDE,Multifamily Housing,571181,1985,1,3718,1,49459260.2,6470900.1,,,,97.9,254.4,96.2,249.8,8571.9,15,41.894233,-87.616621,"(41.894233, -87.616621)"
2018,158958,Jackson Park Hospital,Submitted,7531-45 STONY-ISLAND AVE,60649,1.5,false,SOUTH SHORE,Hospital (General Medical & Surgical),382000,1932,6,25515,31,31968072.1,67706999.9,,,,260.9,420.4,261.2,420.5,8914.6,23.3,41.75763999,-87.585176,"(41.75763999, -87.585176)"
2018,106103,4180 Polo Tower CA,Submitted,4180 N. Marine Drive,60613,1.5,false,UPTOWN,Multifamily Housing,109301,1951,1,5967,38,2661107.5,12059706.4,,,,134.7,184,136.7,186.1,1083.3,9.9,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2018,230281,3430-40 N Lake Shore,Submitted,3440 N. Lake Shore Drive,60657,1.0,false,LAKE VIEW,Multifamily Housing,313424,1955,1,8630,30,8478028.4,19547838.7,,,,89.4,141.2,89.7,141.5,2448.7,7.8,41.94435889,-87.64163127,"(41.94435889, -87.64163127)"
2018,253992,(IL036) - Glenmoor Manor,Submitted,1041-51 W. Glenlake,60660,4.0,false,Edgewater,Multifamily Housing,54816,1969,1,1138,93,712053.7,2345641.2,,,,55.8,81.3,54.8,80.3,243,4.4,41.9908772,-87.66777,"(41.9908772, -87.66777)"
2018,159276,"Foxboro Properties, LLC",Submitted,6201 S. Emerald,60621,3.0,false,ENGLEWOOD,Office,86800,1995,1,634,58,4476335.9,1395524,,,,67.6,161.3,67.3,161.6,818.8,9.4,41.770346,-87.643171,"(41.770346, -87.643171)"
2018,162325,Sweeting Center 860 N. LaSalle,Submitted,860 N. LaSalle,60610,4.0,false,NEAR NORTH SIDE,College/University,119629,1991,1,1432,,3382837.6,3186600.4,,,,54.9,107.1,55.1,107.2,732,6.1,41.89852625,-87.63353124,"(41.89852625, -87.63353124)"
2018,254567,"545 Investors, LLC",Submitted,545 Mcclurg Ct,60611,4.0,false,Near North Side,Multifamily Housing,733333,2016,1,15066,70,23864220.6,10640961.3,,,,47.1,106.4,45.9,103.9,4535.3,6.2,41.89535128,-87.62272623,"(41.89535128, -87.62272623)"
2018,244826,Park Tower Condominium Association,Submitted,5415 N. Sheridan Rd.,60640,3.0,false,EDGEWATER,Multifamily Housing,862821,1971,1,35347,61,18403877.6,54232306.6,,,,84.2,125.7,81.8,122.7,5942.3,6.9,41.98030005,-87.65445607,"(41.98030005, -87.65445607)"
2018,250052,Steinmetz Ac-CPS,Submitted,3030 N MOBILE AVE,60634,3.5,false,BELMONT CRAGIN,K-12 School,398320,1934,1,3569,72,7154779.8,19815797,,,,67.7,102.5,69,103.9,2242.8,5.6,41.93560335,-87.7843396,"(41.93560335, -87.7843396)"
2018,116662,Lake Meadows 2,Submitted,533 E 33rd Place,60616,1.5,false,DOUGLAS,Multifamily Housing,107500,1952,1,,37,908015.1,13162348.6,,,,130.9,152.2,132.7,153.9,850.2,7.9,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2018,166134,John G Shedd Aquarium,Submitted,1200 South Lake Shore Drive,60605,2.0,false,NEAR SOUTH SIDE,Other,452756,1929,1,30565,,57411949.8,32362424.7,,,,198.3,430.1,196.7,427.1,11270.2,24.9,41.86761516,-87.61362973,"(41.86761516, -87.61362973)"
2018,254981,MiCA,Submitted,2733 W Belden Ave,60622,3.5,false,Logan Square,Multifamily Housing,205408,2016,2,6430,71,5521161.9,7717469.2,,,,64.5,114.7,63.6,112.3,1328.4,6.5,41.92288205,-87.69612477,"(41.92288205, -87.69612477)"
2018,106113,"725 W Sheridan Condominium Association, Inc.",Submitted,725 W Sheridan Rd,60613,4.0,false,LAKE VIEW,Multifamily Housing,52346,1920,1,1720,82,697337.7,4193950.5,,,,93.4,121.4,94.9,122.9,338.8,6.5,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2018,106052,"6214 N. Winthrop, LLC",Submitted,6214-6218 N. Winthrop Ave.,60660,4.0,false,EDGEWATER,Multifamily Housing,58321,1969,1,2848,92,771460,3883512.6,,,,79.8,107,81.7,108,334.6,5.7,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2018,175892,4526 N SHERIDAN RD,Not Submitted,4526 N SHERIDAN RD,60640,0.0,false,UPTOWN,,96960,,1,1105,,,,,,,,,,,,,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
2018,254996,Fletcher Jones,Submitted,1521 W North Avenue,60642,1.0,false,West Town,Automobile Dealership,55030,2015,1,62,,4887195.3,922579.3,,,,105.6,266.3,105.6,266.3,862.1,15.7,41.91062948,-87.66609288,"(41.91062948, -87.66609288)"
2018,251732,Eberhart Ele-CPS,Submitted,3400 W 65th Place,60629,3.0,false,CHICAGO LAWN,K-12 School,164398,1906,1,1343,50,4887986.8,6081881.7,,,,66.7,122.1,64.7,119.9,1136.2,6.9,41.77474971,-87.70858342,"(41.77474971, -87.70858342)"
2018,251707,Herzl-CPS,Submitted,3711 W Douglas Blvd,60623,4.0,false,NORTH LAWNDALE,K-12 School,151436,1916,1,1559,96,3142694.6,,,,,20.8,58.1,21,58.9,522.8,3.5,41.862337,-87.71819,"(41.862337, -87.71819)"
2018,251651,Gary Element-CPS,Submitted,3740 W 31st St,60623,3.0,false,SOUTH LAWNDALE,K-12 School,132193,1911,1,2284,50,4240942,4057195.2,,,,62.8,122.1,62.2,120.2,921,7,41.83790661,-87.71883999,"(41.83790661, -87.71883999)"
2018,254309,Old Town Midrise Condominium Association,Submitted,343 Old Town Court,60610,4.0,false,Near North Side,Multifamily Housing,90500,2002,1,4328,97,2312762.8,2876898.7,,,,57.3,104.9,55.8,101.9,537.6,5.9,41.8842525,-87.63245,"(41.8842525, -87.63245)"
2018,103182,1000 N. LaSalle Apartments,Submitted,1000 N. LaSalle St.,60642,2.0,false,NEAR NORTH SIDE,Multifamily Housing,120728,1988,1,6518,24,3131335.7,9999396.4,,,,108.8,159.6,109.4,158.6,1052.1,8.7,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2018,116144,Pope Building Condominium Association,Submitted,633 S Plymouth Ct,60605,3.5,false,LOOP,Multifamily Housing,125000,1895,1,1830,80,2152296.4,5955930.1,,,,64.9,98.2,62.4,94.4,674.4,5.4,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
2018,112954,1515 W. MORSE LLC,Submitted,1515 W MORSE AVE,60626,4.0,false,ROGERS PARK,Multifamily Housing,62072,1972,1,4143,70,816989.8,4681237.5,,,,88.6,116,90.1,116.4,384.6,6.2,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2018,252018,5000 Marine Drive Corporation,Submitted,5000 N. Marine Dr.,60640,4.0,false,UPTOWN,Multifamily Housing,152400,1923,1,2580,69,1629875.6,11264043.5,,,,84.6,107.6,85.7,108.2,869.4,5.7,41.97365849,-87.65167791,"(41.97365849, -87.65167791)"
2018,172129,73 East Elm Street Condominium Association,Submitted,73 E Elm St,60611,2.0,false,NEAR NORTH SIDE,Multifamily Housing,97403,1930,1,1769,50,1294720.9,7210317.3,,,,87.3,114.9,88,115.1,598.4,6.1,41.89579275,-87.62247957,"(41.89579275, -87.62247957)"
2018,251728,Burbank Elem-CPS,Submitted,2035 N Mobile Ave,60639,2.0,false,BELMONT CRAGIN,K-12 School,165364,1929,1,,46,4584233.5,6950506.1,,,,69.8,121.8,69.6,121.6,1131.8,6.8,41.91739031,-87.78211676,"(41.91739031, -87.78211676)"
2018,173915,The Flamingo,Submitted,5500 S. Shore Drive,60637,3.5,false,HYDE PARK,Multifamily Housing,165000,1920,1,,72,1584614.7,13834789.4,,,,93.5,114.9,93.6,115.1,998.5,6.1,41.78046327,-87.6053081,"(41.78046327, -87.6053081)"
2018,172641,Halsted Terrance Nursing Home,Submitted,10935 S. Halsted Street,60628,1.0,false,ROSELAND,Senior Care Community,60068,1976,1,12172,22,3710836.6,7365175.1,,,,184.4,301.7,182.7,296.2,1008.6,16.8,41.69618207,-87.64217052,"(41.69618207, -87.64217052)"
2018,129303,03441-Ashland & Wellington,Submitted,2940 North Ashland,60657,2.5,false,LAKE VIEW,Supermarket/Grocery Store,74182,1982,1,3023,56,12058966.8,4975600.1,,,,229.6,525.6,226.8,522.3,2270.5,30.6,41.93553968,-87.66854739,"(41.93553968, -87.66854739)"
2018,124699,The Van Buren Building,Not Submitted,210 214 W VANBUREN ST,60607,0.0,false,LOOP,,82592,,1,1098,,,,,,,,,,,,,41.87687632,-87.63400049,"(41.87687632, -87.63400049)"
2018,118850,Wentworth Commons,Submitted,11045 South Wentworth,60628,4.0,false,ROSELAND,Multifamily Housing,68500,2005,1,5821,,871105.1,3060628.9,,,,57.4,82.5,56.3,81.4,307.5,4.5,41.69755188,-87.61477587,"(41.69755188, -87.61477587)"
2018,100393,Ford City Mall,Submitted,7601 S Cicero Ave,60652,2.0,false,WEST LAWN,Enclosed Mall,864923,1950,1,,,142267502.6,7057033.5,,,,172.6,469.1,172.8,469.3,24043.1,27.8,41.75582921,-87.73699268,"(41.75582921, -87.73699268)"
2018,132870,Chatham Ridge Shopping Center,Submitted,112 W 87th Street,60620,2.0,false,CHATHAM,Strip Mall,148378,1989,1,5265,,12910141.4,2493077.5,,,,103.8,261.3,103.2,261.2,2280.2,15.4,41.73773153,-87.62818622,"(41.73773153, -87.62818622)"
2018,251244,(IL573) - 3520 N Lake Shore Dr,Submitted,3520 N. Lake Shore Drive,60657,3.5,false,LAKE VIEW,Multifamily Housing,279996,1924,1,5863,74,3106779.5,21120825.7,,,,86.5,110.3,88,111.8,1638.7,5.9,41.947425,-87.642682,"(41.947425, -87.642682)"
2018,102029,Drexel Grand,Submitted,5220 S Drexel Avenue,60615,2.5,false,HYDE PARK,Multifamily Housing,53092,1926,1,2005,52,1990755.3,1087900,,,,58,126.5,57,123.4,389,7.3,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2018,175572,3525 W. Peterson Avenue,Not Submitted,3525 W. Peterson Avenue,60659,0.0,false,NORTH PARK,Office,60705.5,1968,1,687,,,3315586.5,,,,,,,,,,41.99027368,-87.71702022,"(41.99027368, -87.71702022)"
2018,251512,Christopher-CPS,Submitted,5042 S Artesian Ave,60632,1.5,false,GAGE PARK,K-12 School,76800,1929,1,135,39,2089899.5,4358770,,,,84,135.8,80.6,131.6,579.2,7.5,41.80176591,-87.68607021,"(41.80176591, -87.68607021)"
2018,158640,(IL278)-2000 N. Lincoln Park West,Submitted,2000 N. Lincoln Park West; 2052 N. Lincoln Park West,60614,2.0,false,LINCOLN PARK,Multifamily Housing,263000,1930,1,,15,4841440.3,27432780.9,,,,122.7,161.1,122.8,160.3,2262.5,8.6,41.91944034,-87.63637786,"(41.91944034, -87.63637786)"
2018,252070,Lake Village East,Submitted,4700 South Lake Park Ave,60615,4.0,false,KENWOOD,Multifamily Housing,180000,1971,3,5612,80,3238510,11740069.9,,,,83.2,118.9,84.1,119.4,1162.3,6.5,41.8093257,-87.59248161,"(41.8093257, -87.59248161)"
2018,173702,Ambassador Hotel,Submitted,1301 N State Parkway,60610,1.0,false,NEAR NORTH SIDE,Hotel,188600,1928,1,82,29,12058905.4,14666945.6,,,,141.7,260.7,140.3,256.2,2785.2,14.8,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2018,176009,The Westgate,Not Submitted,804 812 W VAN BUREN ST,60607,0.0,false,NEAR WEST SIDE,,86488,,1,,,,,,,,,,,,,,41.87667805,-87.64803069,"(41.87667805, -87.64803069)"
2018,238595,Lake Shore Towers Cooperative Building Corporation,Submitted,3920 N Lake Shore Drive,60613,1.0,false,LAKE VIEW,Multifamily Housing,91460,1968,1,2026,1,1740444.1,24697668.9,,,,289.1,336.8,294.2,342.2,1601.4,17.5,41.95364371,-87.64557609,"(41.95364371, -87.64557609)"
2018,256264,Michigan Ave. Gardens,Submitted,1808 S Michigan Ave,60616,4.0,false,NEAR SOUTH SIDE,Multifamily Housing,53143,2005,1,1369,100,615094.9,,,,,11.6,32.4,11,30.7,102.3,1.9,41.88425,-87.63245,"(41.88425, -87.63245)"
2018,158425,5042 - North Bridge Block 124 and 125,Submitted,520 North Michigan Avenue,60611,4.0,false,NEAR NORTH SIDE,Hotel,475883,1980,1,,,12979879.2,13546380.1,,,,55.7,106.3,55.2,104.7,2878.9,6,41.89148789,-87.62496244,"(41.89148789, -87.62496244)"
